,id,text,timestamp
73,1039650135465226240,"Huge power outage in the Sutton Coldfield area. House alarms going off, dogs going mad. Welcome to the apocalypse.",2018-09-11 23:01:22
74,1039649793788850176,From 10:30 p.m. tonight until 6 a.m. a power outage will occur west of Sunshine up to #LakeLouise as @AltaLink performs work to improve the reliability of the grid in the area. We're sorry for any inconvenience & appreciate your patience.,2018-09-11 23:00:01
75,1039649792241160195,"Forecasters at the University of Michigan predict that 2.4 million people will lose power from Hurricane Florence and some outages could be prolonged.
https://www.wymt.com/content/news/Florence-could-hit-with-punch-not-seen-in-more-than-60-years-492944291.html …",2018-09-11 23:00:00
76,1039649154593681410,"Let’s not forget the power outages, still...",2018-09-11 22:57:28
77,1039649111102767106,Simi Valley: Power outage on the west of the city caused by blown underground transformer on Easy Street.,2018-09-11 22:57:18
78,1039648485090492419,@CityTshwane Power Outage Moreleta Park. Whats the reason NOW?,2018-09-11 22:54:49
79,1039648463229800448,That is if Florence doesn’t give us a power outage ,2018-09-11 22:54:44
80,1039648455927517184,Prep for long term power outage.,2018-09-11 22:54:42
81,1039648419848093696,"Well I believe the people on the ground who live in Puerto Rico. No infrastructure, corruption, mismanagement by San Juan and the Governor. Supplies sat rotting. No drivers, they all quit. No power for months, with sporadic outages common before the storm.",2018-09-11 22:54:33
82,1039648397156728835,georgia power outage,2018-09-11 22:54:28
83,1039648099092910081,"Just lots of rain and wind. Probably power outages, hence the water and whiskey",2018-09-11 22:53:17
84,1039647840467910656,"Stay as safe as possible.  I’ve been thru several hurricanes.  While I can’t say they are fun, it does make the Adrenalin pump.   

Hope the power outages aren’t bad.  After our last hurricane we had no power for 2 weeks.   

Sending you and your entire region some good vibes.",2018-09-11 22:52:15
85,1039647687912693761,"Thanks for sharing that service. What do you recommend I, as a DC resident, do with my refrigerated medications in a situation where a power outage is expected?",2018-09-11 22:51:39
86,1039647654039511048,"Power outages in the Triad are certainly possible, so anyone in the Triad should take the necessary steps to prepare for that.",2018-09-11 22:51:31
87,1039647497067483136,"Ah, what a wonderful day today. The sun is shining bright.

Better enjoy this cuz in a few days, a typhoon's gonna hit us. I do hope there's no power outage tho :(",2018-09-11 22:50:53
88,1039647385755049985,"Well...evac orders could still be issued also...because it could be awhile after to get gasoline depending on power outages, fuel trucks able to drive thru storm damaged areas, gas station roofs blown off etc etc",2018-09-11 22:50:27
89,1039647293337739264,9/11- All Tuesday Medford coed 7v7 soccer at Medford High School (MHS) are cancelled due power outage.,2018-09-11 22:50:05
90,1039647115583123458,".@FAYPWC officials are telling their customers to be prepared for ""extended power outages"" because of #HurricaneFlorence",2018-09-11 22:49:22
91,1039646991230423043,"“Best jobs that was ever done with respect to what this is about.”

This is #FakeNews coming directly from President Trump.     

Puerto Rico is still experiencing power outages, still experiencing food insecurity, still experiencing displacement. 

No victory yet Mr. President. https://twitter.com/ABC/status/1039600444568350720 …",2018-09-11 22:48:53
92,1039646620210487296,"Flight cancellations may also be driven by conditions on the ground at airports in Hurricane Florence’s path, such as severe flooding, power outages or other infrastructure constraints.",2018-09-11 22:47:24
93,1039646376806768642,Most of the deaths in Katrina happened during the rescue operation or the storm itself.  Many people died from power outages long after Maria's waters receded.,2018-09-11 22:46:26
94,1039646037646946304,"me: power outages are homophobic
weiss: elaborate
me: I’m gay and they are inconveniencing me",2018-09-11 22:45:05
95,1039646034216054786,Power outage 7:44 AM Netherby https://outage.apps.sapowernetworks.com.au/OutageReport/OutageMap … #southaustralia #blackout,2018-09-11 22:45:04
96,1039645932705525760,The MHS pool will be closed tonight 9/11 due to power outage. The Media Studio is also unable to stream tonight’s City Council Meeting until power is restored. The meeting will be recorded and posted on the Government Access Channel at a later date.,2018-09-11 22:44:40
97,1039645596150390789,Good day kindly note that the electricity team is aware and investigating the power outage ETR not provided.,2018-09-11 22:43:20
98,1039645291056644097,"Thank you Isabelle it’s rather nice outside right now. They calling for heavy rain tonight. If anything major happens Maryland and Virginia will get hit the hardest. DC will get more power outage and trees falling. 
Yeah “state of emergency” but worked all day. U have to  DC",2018-09-11 22:42:07
99,1039645140955144193,"No, just the coast is evacuating. Charlotte is about 3-4 hrs inland so we good! There’s always a threat of flooding and power outages so people prepare. I wish I could evacuate work!",2018-09-11 22:41:31
100,1039645120704987137,Georgia Power goes out when someone sneezes. We are definitely getting outages come #Florance.,2018-09-11 22:41:27
101,1039645086072614912,"Oh yeah we're getting just the edge of Florence. Minor effects, lots of rain, maybe some power outages and water loss.

Down south is gonna be rough, though. Really rough.",2018-09-11 22:41:18
102,1039644942946185216,"This is my remedy for power outages. No laptop, no internet, no cell coverage, book time it is. pic.twitter.com/fdEalgKLbs",2018-09-11 22:40:44
103,1039644931869028353,CAHS Open House will be held Tuesday Sept 18th. 6-7:30 p.m. due to the power outage.,2018-09-11 22:40:42
104,1039644662275993602,Annapolis and Anne Arundel County officials want residents to prepare now for possible flooding and power outages by Hurricane Florence. https://trib.al/8GfcLon ,2018-09-11 22:39:37
105,1039644565152694274,"There have been comments by those in or visiting PR. Share your views on how disaster was handled by US gov.  My trip there was cancelled  post storm due  2 new power outage.  Consider who was hired 2 address power and how chosen before fired. If there, add wisdom please.",2018-09-11 22:39:14
106,1039644352065224707,"Due to impending storm conditions for the safety of customers, our Customer Service and Engineering offices will be closed tomorrow (9/12). To report downed power lines or outages, call us at 871-7777 (Maui) or 1-877-871-8461 toll-free (Lanai/Molokai). http://hwnelec.co/vlbs30lMup3 pic.twitter.com/Lr6RrHI7Dh",2018-09-11 22:38:23
107,1039644308301705218,Its nothing new. There was power outage in southern line for almost 4-5 hours way back.,2018-09-11 22:38:13
108,1039644125228720128,"got myself one of these, get brown out and power outages on a daily basis.  https://www.amazon.com/CyberPower-CP1500AVRLCD-Intelligent-Outlets-Mini-Tower/dp/B000FBK3QK …",2018-09-11 22:37:29
109,1039644034803933184,SCANA : SCE&G Ready to Respond to Power Outages as Hurricane Florence Blows Into the Carolinas  http://www.4-traders.com/SCANA-CORPORATION-14334/news/SCANA-SCE-G-Ready-to-Respond-to-Power-Outages-as-Hurricane-Florence-Blows-Into-the-Carolinas-27245063/ …,2018-09-11 22:37:08
110,1039643983159472131,Good practice for potential power outages headed our way ... but I won't speak those into existence.,2018-09-11 22:36:55
111,1039643601851039745,"#AppState continues to monitor Hurricane Florence.  Now is the time to make a plan should Boone be impacted.  Register for campus alerts, make a preparedness kit, and know what actions to take if flooding or power outages occur.  Check http://appstatealert.com  for campus updates.pic.twitter.com/qI7WtTPLpF",2018-09-11 22:35:24
112,1039643537304895489,Thanks to #Cohasset Troop 28 member Tyler Mulhern for building temp. stop signs for major intersections during power outages. Tyler is working to earn his #EagleScout. Also thx to @HinghamLumber & @HomeDepot for supporting the project!pic.twitter.com/NhMG6iEyqm,2018-09-11 22:35:09
113,1039643023171248128,Amazon Item of the Day: Prepare for Hurricane Florence (Or Any Power Outage) with a 750W Power Inverter http://dlvr.it/QjtSNS  $AAPLpic.twitter.com/mdd6IOyIR6,2018-09-11 22:33:07
114,1039642295648301056,"3 days, 3 thunderstorms,3 power outages ... Duke Energy. Lord help us during this hurricane. #DukeEnergy",2018-09-11 22:30:13
115,1039641875945324544,"Power outage moreleta park AGAIN
What now?",2018-09-11 22:28:33
116,1039641816763715586,"I can handle rain, even power outage but giant falling trees freak me out",2018-09-11 22:28:19
117,1039641762967552001,. @DukeEnergy spokesman tells me residents should expect “days to weeks-long” power outages from #hurricaneFlorence,2018-09-11 22:28:06
118,1039641046370738176,"Etekcity 4 Pack Portable LED Camping Lantern with 12 AA Batteries - Survival Kit for Emergency, Hurricane, Power Outage (Black, Collapsible) (CL10) https://ift.tt/2ND0IEa ",2018-09-11 22:25:15
119,1039641041777950720,"I’m surprised he didn’t say ‘Florence is a big time storm, it’s UUGE, really wet..some wind...the power outages will be very high...just like my ratings, there’s never been a better president to talk about a storm than me..check the ratings, you’ll see..I’m the best!”",2018-09-11 22:25:14
120,1039640997939093504,Power outage tip: Never use a generator indoors or in partially enclosed spaces. More tips: http://ready.gov/power-outages  #CaryNC #Florencepic.twitter.com/efM37inYea,2018-09-11 22:25:04
121,1039640941571854337,They still have power outages. Thousands of residents relocated to the mainland - where citizens don’t seem to understand the PR is part of the US. I’m not sure Trump knows.,2018-09-11 22:24:50
122,1039640830057754624,"1,800 people died in Hurricane Katrina. 3,000 died in Puerto Rico. 

Throw in a year long power outage and yeah, total success.

Heckuva a job, Trumpie. https://twitter.com/ABC/status/1039600444568350720 …",2018-09-11 22:24:24
123,1039640361646350336,"Be prepared for a power outage by having enough food, water, & meds to last for at least 72 hours: http://www.ready.gov/kit  #PrepareNowpic.twitter.com/KN4W7AA1pG",2018-09-11 22:22:32
124,1039640328683311106,"#florence made me do it! #grilling all my of my #chicken in case there’s a #power #outage @ Virginia Beach, Virginia https://www.instagram.com/p/Bnmjic2l5lg/?utm_source=ig_twitter_share&igshid=1bb2j90oyuk4x …",2018-09-11 22:22:24
125,1039640302850588673,"“#HurricaneFlorence is an extremely dangerous and historic storm that may cause widespread and prolonged power outages,” said EEI President Tom Kuhn. Customers are urged to prepare now for the possibility of a lengthy restoration effort. Learn more: http://bit.ly/2QnPNgk pic.twitter.com/BY6B7wamao",2018-09-11 22:22:18
126,1039640158386024449,"We undo what the world does. But did you know you can undo things before they happen?

In this week's Tower Tip, 'curiosity killed the cat' rings true where there is a power outage and your fridge is concerned. Our friend Kristina from @ThreeNewZealand's @TheBlockNZ explains...pic.twitter.com/UalUskrxuo",2018-09-11 22:21:43
127,1039640006678249472,"This is no joke. Some nasty weather ahead for Carolinas. And afterwards, power outages & frustration. #StaySafehttps://twitter.com/PaulFox13/status/1039633949931257858 …",2018-09-11 22:21:07
128,1039639901623472128,"Hi Jeff! Chapel Hill, NC here. Other models (attached) say we'll get <2""...when will we know enough to decide whether to evacuate or not? I've heard <8""=power outages for weeks  pic.twitter.com/H9I1ylLdSr",2018-09-11 22:20:42
129,1039639794022797318,"@NWSRaleigh With the 5pm update, do you suspect more power outages in the Triad with the tick south?  Or will there likely be very few power outages in general?",2018-09-11 22:20:17
130,1039639552435081218,"My WOL works OK as long as I disable hibernation in Windows, and enable WOL in the BIOS.

Have my PCs set to stay powered off after power outages; haven't tried anything else here.",2018-09-11 22:19:19
131,1039639500505456641,"Extreme risk for flooding, power outages in Triad; 60 mph gusts from Florence likely as stores run out of supplies: https://www.greensboro.com/news/local_news/extreme-risk-for-flooding-power-outages-in-triad-mph-gusts/article_817a74f9-0128-5aaa-88e3-93d58d8caa37.html …",2018-09-11 22:19:07
132,1039639470918778882,I dunno every storm we've had since I got here has been exaggerated.. I bet we get alot of rain.  Some power outages and that be it,2018-09-11 22:19:00
133,1039639392690864129,"As a Floridian I’ll say this, if you live on a coast or near a coast LEAVE the multiple spontaneous flash floods, high wind speeds, and power outages aren’t cute. But if you live inland like me all you’ll really get is a thunderstorm and white boys streaking in the streets",2018-09-11 22:18:41
134,1039639252303310848,@Enercare it's funny how I keep experiencing long power outages just after your business hours ended.,2018-09-11 22:18:07
135,1039639084308877313,"As Hurricane Florence closes in, Maryland gauges its risks of flooding, downed trees and power outages: 'This one has the potential of being severe' https://bsun.md/2CLzjfc ",2018-09-11 22:17:27
136,1039638993837715456,It's been another crummy few days for sleep and there's a planned power outage for a big chunk of tomorrow - one of those week so far where nothing seems to be lining up right. Ah well.,2018-09-11 22:17:06
137,1039638943728193538,When you get to work and there’s a power outage ,2018-09-11 22:16:54
138,1039638577867628547,Since y’all really think Charlotte is going to be without power. Here’s a video to help your phone addiction in during an outage. There’s a bunch of ways to do this but here’s the easiest way to explain. https://youtu.be/gWU_FuQvm4I ,2018-09-11 22:15:27
139,1039638345759027202,Town of High Shoals braces for another storm after damage and power outages struck just one month ago https://www.facebook.com/LindsayCleinNews/videos/321004255124845/ …,2018-09-11 22:14:31
140,1039638099393957890,"U r right. It’s probably not necessaryFor some, it’s an old-school holdover from when gas stations relied only on electricity for pumps-didn’t have generators. In FL it was common that u couldn’t get gas for days/weeks after a hurricane due to power outages or supply issues.",2018-09-11 22:13:33
141,1039637754601123840,"Out of an abundance of caution, faculty and staff should prepare their offices and facilities for a prolonged power outage before leaving today by turning off all electronics along with unplugging everything.",2018-09-11 22:12:10
142,1039637685969854471,"Question, there are a few correctional facilities in the path of hurricane #Florence ... w/ all these power outage and structural damage projections...do they get transported to another facility or do they sit it out and hope for the best?",2018-09-11 22:11:54
143,1039637651417194496,#WeatherHistory - 9/11/17 - Hurricane #Irma weakened to a tropical storm moving northward to Middle Georgia. The winds snapped trees in half and knocked others over. Power outages grew to thousands. Damage stretched across the state. #gawxpic.twitter.com/DXPe7XtJix,2018-09-11 22:11:46
144,1039637453198577664,"A power outage on the west side of Sedalia affected 2,750 customers late this afternoon. http://ksisradio.com/power-outage-affects-2750-customers/ …",2018-09-11 22:10:59
145,1039637330238287872,Power Outage Information - Duke Energy https://www.duke-energy.com/outages ,2018-09-11 22:10:29
146,1039637328841637895,"Heavy rains, and possible flooding. Usually we don’t get too effected by them up here, but it’s always best to be prepared for a power outage.",2018-09-11 22:10:29
147,1039637242900373509,"Squirrels, mice cause power outages in Wilmington http://bos.gl/wGReUgc ",2018-09-11 22:10:08
148,1039637077258719232,"Power outages,tons of thunder and lightning in Abbotsford. Rare for this much lightning. #BCStorm",2018-09-11 22:09:29
149,1039636920693915648,"Thank you, and same! (Everyone seems to regard multi-day power outages as basically a given, ack )",2018-09-11 22:08:52
150,1039636886489321473,"School closures are starting to come in:  Henrico, Hanover and Richmond have all announced Friday school closures.  

Stay up to date with weather, closures, power outages and everything storm related at http://K95country.com  - Garret Doll https://www.k95country.com/2018/09/11/severe-weather-information/ …",2018-09-11 22:08:43
151,1039636734919753734,"Good news: the National Hurricane Center has downgraded its rain prediction for Northern Virginia. Still, officials say residents should be prepared for possible power outages. https://www.fauquier.com/area-rainfall-predictions-drop-but-local-officials-still-bracing-for/article_26de822e-b60e-11e8-ad07-1be84ee3c8e7.html …",2018-09-11 22:08:07
152,1039636462134878209,"If there's any fatalities or loss of property & power outages, Trump will make sure that his admin sends out thoughts & prayers - maybe even toss out some paper towels to you too. No matter how bad the gov't response might be, he will claim it as a great success then go golfing. https://twitter.com/realDonaldTrump/status/1039608725819088899 …",2018-09-11 22:07:02
